Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
532f9da21f688f47e55068f939164a6b6532c3bb511e37cb7c2ef6880b7a0d1c,2023-07,Lincolnshire Police,Lincolnshire Police,-0.534904,53.245379,On or near Manton Road,E01026166,Lincoln 001C,Investigation complete; no suspect identified
0d2f578f96089a388ee6bbb95fbdc55cf45360bde351b0f646059d499d332a72,2023-07,Lincolnshire Police,Lincolnshire Police,-0.519635,53.233575,On or near Hospital,E01026125,Lincoln 003A,Unable to prosecute suspect
66c0b460de440e44370ca7d25deb93f3d4ce85aeedf85966c123bf6e4ffe6571,2023-07,Lincolnshire Police,Lincolnshire Police,-0.190387,53.104374,On or near Market Place,E01026054,East Lindsey 016D,Investigation complete; no suspect identified
66c0b460de440e44370ca7d25deb93f3d4ce85aeedf85966c123bf6e4ffe6571,2023-07,Lincolnshire Police,Lincolnshire Police,-0.190387,53.104374,On or near Market Place,E01026054,East Lindsey 016D,Investigation complete; no suspect identified
05026cd6c49592aa99a6e8299b7c6408baaa5b48553f8b7ccc17d805344e7b26,2023-07,Lincolnshire Police,Lincolnshire Police,-0.198831,52.819145,On or near North Gate,E01026259,South Holland 005C,Investigation complete; no suspect identified
05026cd6c49592aa99a6e8299b7c6408baaa5b48553f8b7ccc17d805344e7b26,2023-07,Lincolnshire Police,Lincolnshire Police,-0.198831,52.819145,On or near North Gate,E01026259,South Holland 005C,Investigation complete; no suspect identified
411aee28fe98a7b045667ac02c1c1401c0e75d4c7a739f0c7b6b405d9a3b268d,2023-07,Lincolnshire Police,Lincolnshire Police,-0.202697,53.097197,On or near Sleaford Road,E01026053,East Lindsey 016C,Investigation complete; no suspect identified
d30405a0759c237defc4a93e65b4f50126ee630fe37a0a67390da5534e64b61d,2023-07,Lincolnshire Police,Lincolnshire Police,-0.419906,53.234884,On or near Ferry Road,E01026373,West Lindsey 011E,Investigation complete; no suspect identified
a0d45b07e8ffa8bbdf098c3a7d73f5a81e6a57f0383da9a6b1f145f4d74361de,2023-07,Lincolnshire Police,Lincolnshire Police,-0.196584,53.089436,On or near Park/Open Space,E01026053,East Lindsey 016C,Investigation complete; no suspect identified
2ae6afa9da21bcb1f41236d0e54eeb874dc97ebc68cc8d1b810d72197705f10e,2023-07,Lincolnshire Police,Lincolnshire Police,-0.522430,53.244667,On or near Cottingham Drive,E01026156,Lincoln 004G,Investigation complete; no suspect identified
1f4061f3e37629042bb98515df97b56130dccc335ac7b51571b3381d8c9cd29b,2023-07,Lincolnshire Police,Lincolnshire Police,-0.749949,53.391782,On or near Harpswell Close,E01026375,West Lindsey 006B,Investigation complete; no suspect identified
1f4061f3e37629042bb98515df97b56130dccc335ac7b51571b3381d8c9cd29b,2023-07,Lincolnshire Police,Lincolnshire Police,-0.749949,53.391782,On or near Harpswell Close,E01026375,West Lindsey 006B,Investigation complete; no suspect identified
e30c8b126c7bf0f790afcd45d7e484c76c57e26275838e97a9239453baf45d08,2023-07,Lincolnshire Police,Lincolnshire Police,-0.193313,53.094789,On or near Park/Open Space,E01026054,East Lindsey 016D,Investigation complete; no suspect identified
7fd2b07eded0cb50a96379857dfb549a47fb7c158dd3078664340c20ab516cee,2023-07,Lincolnshire Police,Lincolnshire Police,-0.660725,53.269152,On or near Oakfield,E01026398,West Lindsey 009C,Investigation complete; no suspect identified
646e41f9b078bfe8c78226d57aa02a8bde4b2435cf108ec5addd66e67fc0abfe,2023-07,Lincolnshire Police,Lincolnshire Police,-0.758983,53.397081,On or near Dorton Avenue,E01026377,West Lindsey 006D,Investigation complete; no suspect identified
972530ef24bd7c1ec9dc66dfb04363ca039e99be975883132225658cdb084825,2023-07,Lincolnshire Police,Lincolnshire Police,-0.070127,53.436407,On or near Barton Street,E01026080,East Lindsey 001E,Investigation complete; no suspect identified
366d6003822a411ce0fbadbfad239feced8ff5e8ac88065e04cabedaadf1c86e,2023-07,Lincolnshire Police,Lincolnshire Police,-0.764395,53.399735,On or near Hickman Court,E01026376,West Lindsey 006C,Investigation complete; no suspect identified
366d6003822a411ce0fbadbfad239feced8ff5e8ac88065e04cabedaadf1c86e,2023-07,Lincolnshire Police,Lincolnshire Police,-0.764395,53.399735,On or near Hickman Court,E01026376,West Lindsey 006C,Investigation complete; no suspect identified
390a6952e0fe75f237b4b54d9b8e86b88baa5a626352db0535e1508170dfc848,2023-07,Lincolnshire Police,Lincolnshire Police,-0.645577,52.914445,On or near Union Street,E01026323,South Kesteven 004D,Suspect charged
d09b5f7b0605ac4bccb3f9f90b104eaf867b6a755bb2ca08792d41ed729db35f,2023-07,Lincolnshire Police,Lincolnshire Police,-0.660725,53.269152,On or near Oakfield,E01026398,West Lindsey 009C,Investigation complete; no suspect identified
e25e00c247e581b64900cbf8df9844d31b8d2384b08204fd6680d5e1170afd9a,2023-07,Lincolnshire Police,Lincolnshire Police,0.330313,53.158146,On or near Wickenby Way,E01034686,East Lindsey 012F,Suspect charged
0aab6a0b8646780858be0fbc8981e28531aedc747e6ed50a2ce6a592a3b3905e,2023-07,Lincolnshire Police,Lincolnshire Police,-0.540297,53.250740,On or near Ermine Close,E01026150,Lincoln 001B,Suspect charged
1c80ec67ee066391f91e8c675024729f9fb745e2b91ed246189ae22f255192e8,2023-07,Lincolnshire Police,Lincolnshire Police,-0.527256,53.253366,On or near Harmston Close,E01026168,Lincoln 001D,Suspect charged
5f87940bd3cfa5dd6b998c10762c4524b3d79bef7168a3610aaf48cac40af2d7,2023-07,Lincolnshire Police,Lincolnshire Police,-0.151473,52.786311,On or near Francis Street,E01026266,South Holland 006B,Suspect charged
8a0c0f8699927a600ae9cad021ba69ef1e750cea9a915a5a8ab2033f5b8416a9,2023-07,Lincolnshire Police,Lincolnshire Police,-0.547088,53.215736,On or near Supermarket,E01026134,Lincoln 006A,Suspect charged
d241c982a9275200bb34ee876abd79341723e956c6cb5fcaab53c493f8ebfcbf,2023-07,Lincolnshire Police,Lincolnshire Police,0.351556,53.192928,On or near Parking Area,E01026069,East Lindsey 010D,Offender given a caution
b39800d56341dc0b48be6a17c9947ac7da48634fe5fd02ab4eb3d4ba6c5c74bd,2023-07,Lincolnshire Police,Lincolnshire Police,-0.547088,53.215736,On or near Supermarket,E01026134,Lincoln 006A,Unable to prosecute suspect
1e79de3a938034692b22d81066b47425733979de1bc374495ccf1aa87595ca7f,2023-07,Lincolnshire Police,Lincolnshire Police,-0.517676,53.231313,On or near Frederick Street,E01026125,Lincoln 003A,Unable to prosecute suspect
ef96999cc044c4900558de57c4ff5625e42c745fea803887ea275bf2148f3cd6,2023-07,Lincolnshire Police,Lincolnshire Police,-0.483198,52.658272,On or near Norfolk Square,E01026288,South Kesteven 015B,Unable to prosecute suspect
3982dbb87ca4d571228d8025c8d27f6720bfb752e87dcbdf357ee4ed661566a5,2023-07,Lincolnshire Police,Lincolnshire Police,-0.773146,53.399322,On or near Beaumont Street,E01026384,West Lindsey 004F,Unable to prosecute suspect
e1316fdc2ea3f98d62c4a88f4f0260c51e19ef2d8b40f81f2c6e259c67494d18,2023-07,Lincolnshire Police,Lincolnshire Police,-0.021787,52.975076,On or near A16,E01026025,Boston 003C,Unable to prosecute suspect
1eeeffcec596ec7fd0fc6e1d1d37d075a1216239726f136febfe5f56dfda1e5f,2023-07,Lincolnshire Police,Lincolnshire Police,-0.030474,52.975958,On or near Trafalgar Place,E01034681,Boston 003E,Unable to prosecute suspect
531f5b3197753989ac2853ea107f7ca9573442ba6d7993a2df8f468480f34bdb,2023-07,Lincolnshire Police,Lincolnshire Police,-0.468363,53.308279,On or near Owls End,E01026414,West Lindsey 008D,Unable to prosecute suspect
125a07ec905103e23d045dafbc8788bfaf36c47fb1670f8de98a61c60cefab38,2023-07,Lincolnshire Police,Lincolnshire Police,-0.027166,52.974689,On or near Victoria Place,E01034681,Boston 003E,Unable to prosecute suspect
36cb78b3f4bd6f6bbff7108a05b3e13ebdf9d4d03ede2134816a5cc5a58a285f,2023-07,Lincolnshire Police,Lincolnshire Police,-0.661813,52.903966,On or near Tamar Court,E01026312,South Kesteven 005E,Unable to prosecute suspect
13b92c6d2c58c2b30acb0189f60bad094badc87e19da877fdb79c170b6dd097c,2023-07,Lincolnshire Police,Lincolnshire Police,-0.317501,52.685516,On or near Anson Court,E01026336,South Kesteven 013C,Unable to prosecute suspect
784d997709265b8218cd418dbe9b2e3f5d6e1b1890a35655aaf99ba8015bfa75,2023-07,Lincolnshire Police,Lincolnshire Police,-0.373179,52.764142,On or near Austerby Close,E01032999,South Kesteven 011G,Formal action is not in the public interest
b555b3dc513f9da53e89241a7315d68c2b7ef8cd98ad4782037fd35c75b22392,2023-07,Lincolnshire Police,Lincolnshire Police,-0.774470,53.394589,On or near Primrose Street,E01026383,West Lindsey 004E,Unable to prosecute suspect
b555b3dc513f9da53e89241a7315d68c2b7ef8cd98ad4782037fd35c75b22392,2023-07,Lincolnshire Police,Lincolnshire Police,-0.774470,53.394589,On or near Primrose Street,E01026383,West Lindsey 004E,Unable to prosecute suspect
b555b3dc513f9da53e89241a7315d68c2b7ef8cd98ad4782037fd35c75b22392,2023-07,Lincolnshire Police,Lincolnshire Police,-0.774470,53.394589,On or near Primrose Street,E01026383,West Lindsey 004E,Unable to prosecute suspect
4917ef5858965831291d2da627d807b2096a7a176ab1dd181159d491718bc33e,2023-07,Lincolnshire Police,Lincolnshire Police,-0.521195,53.248302,On or near B1182,E01026165,Lincoln 002D,Suspect charged
ffd802aa43bab4d5101e8ea4e310d28a464daae2229d9aa2e3e6a3803934acdd,2023-07,Lincolnshire Police,Lincolnshire Police,0.001383,52.974940,On or near Reams Close,E01026015,Boston 004B,Unable to prosecute suspect
e1a670cead6de7494f25cccc2232cfde2f06ed272ae8e307a921ae7644e2ddb6,2023-07,Lincolnshire Police,Lincolnshire Police,-0.005774,53.380268,On or near Belvoir Way,E01026077,East Lindsey 003A,Further investigation is not in the public interest
e9ed99054d70d58e06aa09b067c8189d03e4d6cc06f1e6b3e13a384f0a1fc18d,2023-07,Lincolnshire Police,Lincolnshire Police,-0.209220,52.978229,On or near Petrol Station,E01026201,North Kesteven 012B,Suspect charged
9ed6f8a11c3a39730079a0693cb70115e8fc63b41c6a28d9ad56f5c9d4fa812a,2023-07,Lincolnshire Police,Lincolnshire Police,-0.517300,53.243039,On or near Burns Gardens,E01026154,Lincoln 004F,Local resolution
9ed6f8a11c3a39730079a0693cb70115e8fc63b41c6a28d9ad56f5c9d4fa812a,2023-07,Lincolnshire Police,Lincolnshire Police,-0.517300,53.243039,On or near Burns Gardens,E01026154,Lincoln 004F,Suspect charged
405d8642cbc5da4df1201751e5eef5dff495b3b04515877da7fd2d5697e1a3e2,2023-07,Lincolnshire Police,Lincolnshire Police,-0.492538,52.658391,On or near Little Casterton Road,E01026289,South Kesteven 015C,Investigation complete; no suspect identified
748a2e2510ca3224cbcac49807fc92e339e85c3c4d7ec2cc59cd5dd4f8819a21,2023-07,Lincolnshire Police,Lincolnshire Police,-0.485075,52.652299,On or near Supermarket,E01026351,South Kesteven 016C,Investigation complete; no suspect identified
748a2e2510ca3224cbcac49807fc92e339e85c3c4d7ec2cc59cd5dd4f8819a21,2023-07,Lincolnshire Police,Lincolnshire Police,-0.485075,52.652299,On or near Supermarket,E01026351,South Kesteven 016C,Investigation complete; no suspect identified
e60200378fb9c3c268ef7b1e1f0ff368fb78da4b09e6320dc9115e1c477ec6ec,2023-07,Lincolnshire Police,Lincolnshire Police,-0.364937,52.763399,On or near Darnes Close,E01032999,South Kesteven 011G,Investigation complete; no suspect identified
e60200378fb9c3c268ef7b1e1f0ff368fb78da4b09e6320dc9115e1c477ec6ec,2023-07,Lincolnshire Police,Lincolnshire Police,-0.364937,52.763399,On or near Darnes Close,E01032999,South Kesteven 011G,Investigation complete; no suspect identified
91cc404a7cf340b265870fb5870727557731525cb96f5cc787964ee2a2f11313,2023-07,Lincolnshire Police,Lincolnshire Police,-0.544020,53.219205,On or near Smith Street,E01026178,Lincoln 006D,Investigation complete; no suspect identified
7733c50ab4627309f04b37a3d6d7454c8e23178f83ab21f3fa37d27826b3fe02,2023-07,Lincolnshire Police,Lincolnshire Police,-0.039273,52.973757,On or near Woodville Road,E01026031,Boston 009B,Investigation complete; no suspect identified
7733c50ab4627309f04b37a3d6d7454c8e23178f83ab21f3fa37d27826b3fe02,2023-07,Lincolnshire Police,Lincolnshire Police,-0.039273,52.973757,On or near Woodville Road,E01026031,Boston 009B,Investigation complete; no suspect identified
9c6a8764e8461c4fe303798c38e6f649b2c10e0207f3a703cea39147ae7ed2fc,2023-07,Lincolnshire Police,Lincolnshire Police,-0.532042,53.223022,On or near Supermarket,E01026176,Lincoln 006B,Investigation complete; no suspect identified
a260b0a0b47af88469c33c3a6ade94c28d6f120f93948f72d16146d84b6cfa85,2023-07,Lincolnshire Police,Lincolnshire Police,0.336985,53.143009,On or near Shopping Area,E01026097,East Lindsey 015D,Investigation complete; no suspect identified
a260b0a0b47af88469c33c3a6ade94c28d6f120f93948f72d16146d84b6cfa85,2023-07,Lincolnshire Police,Lincolnshire Police,0.336985,53.143009,On or near Shopping Area,E01026097,East Lindsey 015D,Investigation complete; no suspect identified
a0e760124f20c377fcb152d219fe66eb34d7d4a41ece7a1e3ce57cfaac0377da,2023-07,Lincolnshire Police,Lincolnshire Police,-0.539556,53.228263,On or near Shopping Area,E01026176,Lincoln 006B,Suspect charged
aa1673f7fccac371a11ad30f84ff2b08315cd482801c2a67cc9e3782003d3a7a,2023-07,Lincolnshire Police,Lincolnshire Police,-0.002345,52.976783,On or near Supermarket,E01026013,Boston 008A,Investigation complete; no suspect identified
aa1673f7fccac371a11ad30f84ff2b08315cd482801c2a67cc9e3782003d3a7a,2023-07,Lincolnshire Police,Lincolnshire Police,-0.002345,52.976783,On or near Supermarket,E01026013,Boston 008A,Investigation complete; no suspect identified
e93bc2cf70b6d34d8bd1068e4e30f2a4858b6d38ba441740a784337a6d1c0482,2023-07,Lincolnshire Police,Lincolnshire Police,-0.760474,53.402679,On or near The Holt,E01026377,West Lindsey 006D,Investigation complete; no suspect identified
90a7e640f15d8b33ddcc3fa6d4e16d4bcb743e11bdd1822f135e3f5b684372e0,2023-07,Lincolnshire Police,Lincolnshire Police,0.330883,53.142724,On or near Marian Way,E01026092,East Lindsey 014A,Suspect charged
5ab344dbb89bdec48174fb3950ac806d6a9f324bd06166a6063b265d7edb7c8b,2023-07,Lincolnshire Police,Lincolnshire Police,-0.196584,53.089436,On or near Park/Open Space,E01026053,East Lindsey 016C,Investigation complete; no suspect identified
581202cfdf1e85e9a5eebd4882c0aced89c4d1bd114e35e97628bd57a604f245,2023-07,Lincolnshire Police,Lincolnshire Police,0.021215,52.697271,On or near Chapel Road,E01026280,South Holland 010C,Investigation complete; no suspect identified
581202cfdf1e85e9a5eebd4882c0aced89c4d1bd114e35e97628bd57a604f245,2023-07,Lincolnshire Police,Lincolnshire Police,0.021215,52.697271,On or near Chapel Road,E01026280,South Holland 010C,Investigation complete; no suspect identified
598ad164ed053348bac1caa2d1de92df860fd5b48fa7bf9b56002a5fde6e3cc1,2023-07,Lincolnshire Police,Lincolnshire Police,-0.150179,52.806664,On or near Walpole Close,E01026258,South Holland 005B,Suspect charged
598ad164ed053348bac1caa2d1de92df860fd5b48fa7bf9b56002a5fde6e3cc1,2023-07,Lincolnshire Police,Lincolnshire Police,-0.150179,52.806664,On or near Walpole Close,E01026258,South Holland 005B,Suspect charged
4dccd5346dd71f961feb1b8ecd671355445b7a595b13daaa536d31d748556f5b,2023-07,Lincolnshire Police,Lincolnshire Police,0.122735,52.782504,On or near Church Green,E01026255,South Holland 008B,Investigation complete; no suspect identified
7e19c0a67ec41f063a685f58e9f42ce0ac475cded153c701f4102da8aa731871,2023-07,Lincolnshire Police,Lincolnshire Police,-0.377419,52.772103,On or near Christopher's Lane,E01026299,South Kesteven 010A,Investigation complete; no suspect identified
a42c87c60d7b702110da8bff3a5fac0f075b632ca396a258f521398e77a6c513,2023-07,Lincolnshire Police,Lincolnshire Police,-0.614748,52.806208,On or near Pasture Close,E01026331,South Kesteven 009B,Investigation complete; no suspect identified
a42c87c60d7b702110da8bff3a5fac0f075b632ca396a258f521398e77a6c513,2023-07,Lincolnshire Police,Lincolnshire Police,-0.614748,52.806208,On or near Pasture Close,E01026331,South Kesteven 009B,Investigation complete; no suspect identified
820d70501d30d5ccf9a2a4dde39fc1a921ee74390d44db439f32b76a021ccd7e,2023-07,Lincolnshire Police,Lincolnshire Police,-0.543619,53.231480,On or near Parking Area,E01034688,Lincoln 005F,Investigation complete; no suspect identified
820d70501d30d5ccf9a2a4dde39fc1a921ee74390d44db439f32b76a021ccd7e,2023-07,Lincolnshire Police,Lincolnshire Police,-0.543619,53.231480,On or near Parking Area,E01034688,Lincoln 005F,Investigation complete; no suspect identified
03f7d1278c4f8874a64d4d93cc54e5aa2fff6d5f1bb4fdd9f6effcee2b41fbfd,2023-07,Lincolnshire Police,Lincolnshire Police,-0.755731,53.390485,On or near Lindsey Close,E01026376,West Lindsey 006C,Investigation complete; no suspect identified
03f7d1278c4f8874a64d4d93cc54e5aa2fff6d5f1bb4fdd9f6effcee2b41fbfd,2023-07,Lincolnshire Police,Lincolnshire Police,-0.755731,53.390485,On or near Lindsey Close,E01026376,West Lindsey 006C,Investigation complete; no suspect identified
73b1beed0d7493259b4ae733a45dc179457bc0f9bddb54f10b4fe0d11dd1b383,2023-07,Lincolnshire Police,Lincolnshire Police,0.342402,53.142425,On or near Nightclub,E01026093,East Lindsey 014B,Investigation complete; no suspect identified
e3acc0c3a44afaf5f16c5d085e70d611d45e4fea04597bc7441372a80493748b,2023-07,Lincolnshire Police,Lincolnshire Police,-0.544020,53.219205,On or near Smith Street,E01026178,Lincoln 006D,Investigation complete; no suspect identified
68d58dc47a5060ae633985a5e78629dc685f3fb81586f325f7c15817fc546486,2023-07,Lincolnshire Police,Lincolnshire Police,-0.755310,53.388431,On or near Adlington Mews,E01026375,West Lindsey 006B,Investigation complete; no suspect identified
6d372194a0f00e503e5261d8a8096c88cbdc4d32417edb6aa952ab73d69abf31,2023-07,Lincolnshire Police,Lincolnshire Police,-0.772154,53.392498,On or near Wellington Street,E01026383,West Lindsey 004E,Investigation complete; no suspect identified
6d372194a0f00e503e5261d8a8096c88cbdc4d32417edb6aa952ab73d69abf31,2023-07,Lincolnshire Police,Lincolnshire Police,-0.772154,53.392498,On or near Wellington Street,E01026383,West Lindsey 004E,Investigation complete; no suspect identified
55cd64fc857f556d8206da33c784dfd7850d4dd426e3b5cf0051f8736904d38f,2023-07,Lincolnshire Police,Lincolnshire Police,-0.479697,52.652203,On or near Nightclub,E01026351,South Kesteven 016C,Investigation complete; no suspect identified
55cd64fc857f556d8206da33c784dfd7850d4dd426e3b5cf0051f8736904d38f,2023-07,Lincolnshire Police,Lincolnshire Police,-0.479697,52.652203,On or near Nightclub,E01026351,South Kesteven 016C,Investigation complete; no suspect identified
4df1c78f0448d71ec05b25ea30f47d6694c63b76e85814d9882159504d3b252a,2023-07,Lincolnshire Police,Lincolnshire Police,-0.020053,52.977355,On or near Petrol Station,E01026025,Boston 003C,Unable to prosecute suspect
0fa1f6f9962117a6aa02e9fca7af52d0b5f54210058f6f4195aadb4cceaa22f1,2023-07,Lincolnshire Police,Lincolnshire Police,-0.775686,53.399375,On or near Market Place,E01026384,West Lindsey 004F,Suspect charged
37a6953ace80d4b6cbf210264578464067f1e59323664b68da64de037210efe8,2023-07,Lincolnshire Police,Lincolnshire Police,-0.534041,53.248703,On or near Brattleby Crescent,E01026166,Lincoln 001C,Investigation complete; no suspect identified
